record	entry	name	from	to	type	symbol	value
instruction	0040e817	FUN_0040e817	0040e8b6	0040e8b8	FALL_THROUGH	FUN_0040e817	bytes=8B11;mnemonic=MOV;instruction=MOV EDX,dword ptr [ECX];inputs=ECX;results=EDX;flows=;fallthrough=0040e8b8
instruction	0040e817	FUN_0040e817	0040e8b8	0040e8bb	FALL_THROUGH	FUN_0040e817	bytes=8B4D08;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + 0x8];inputs=EBP,0x8;results=ECX;flows=;fallthrough=0040e8bb
instruction_reference	0040e817	FUN_0040e817	0040e8b8	Stack[0x4]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e8bb	0040e8c1	COMPUTED_CALL	FUN_0040e817	bytes=FF9294000000;mnemonic=CALL;instruction=CALL dword ptr [EDX + 0x94];inputs=ESP,0x40e8c1,0x94,0x4,EDX;results=ESP;flows=;fallthrough=0040e8c1
instruction	0040e817	FUN_0040e817	0040e8c1	0040e8c4	FALL_THROUGH	FUN_0040e817	bytes=8B4508;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + 0x8];inputs=EBP,0x8;results=EAX;flows=;fallthrough=0040e8c4
instruction_reference	0040e817	FUN_0040e817	0040e8c1	Stack[0x4]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e8c4	0040e8c7	FALL_THROUGH	FUN_0040e817	bytes=8B4D0C;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + 0xc];inputs=EBP,0xc;results=ECX;flows=;fallthrough=0040e8c7
instruction_reference	0040e817	FUN_0040e817	0040e8c4	Stack[0x8]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e8c7	0040e8cd	FALL_THROUGH	FUN_0040e817	bytes=8988D0010000;mnemonic=MOV;instruction=MOV dword ptr [EAX + 0x1d0],ECX;inputs=EAX,0x1d0,ECX;results=;flows=;fallthrough=0040e8cd
instruction	0040e817	FUN_0040e817	0040e8cd	0040e8d0	FALL_THROUGH	FUN_0040e817	bytes=8B5508;mnemonic=MOV;instruction=MOV EDX,dword ptr [EBP + 0x8];inputs=EBP,0x8;results=EDX;flows=;fallthrough=0040e8d0
instruction_reference	0040e817	FUN_0040e817	0040e8cd	Stack[0x4]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e8d0	0040e8d3	FALL_THROUGH	FUN_0040e817	bytes=8B4510;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + 0x10];inputs=0x10,EBP;results=EAX;flows=;fallthrough=0040e8d3
instruction_reference	0040e817	FUN_0040e817	0040e8d0	Stack[0xc]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e8d3	0040e8d9	FALL_THROUGH	FUN_0040e817	bytes=8982D4010000;mnemonic=MOV;instruction=MOV dword ptr [EDX + 0x1d4],EAX;inputs=EAX,0x1d4,EDX;results=;flows=;fallthrough=0040e8d9
instruction	0040e817	FUN_0040e817	0040e8d9	0040e8dc	FALL_THROUGH	FUN_0040e817	bytes=8B4DEC;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0x14];inputs=0xffffffec,EBP;results=ECX;flows=;fallthrough=0040e8dc
instruction_reference	0040e817	FUN_0040e817	0040e8d9	Stack[-0x18]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e8dc	0040e8e2	FALL_THROUGH	FUN_0040e817	bytes=8B91FC010000;mnemonic=MOV;instruction=MOV EDX,dword ptr [ECX + 0x1fc];inputs=ECX,0x1fc;results=EDX;flows=;fallthrough=0040e8e2
instruction	0040e817	FUN_0040e817	0040e8e2	0040e8e5	FALL_THROUGH	FUN_0040e817	bytes=8B45EC;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + -0x14];inputs=0xffffffec,EBP;results=EAX;flows=;fallthrough=0040e8e5
instruction_reference	0040e817	FUN_0040e817	0040e8e2	Stack[-0x18]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e8e5	0040e8e8	FALL_THROUGH	FUN_0040e817	bytes=8B4D08;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + 0x8];inputs=EBP,0x8;results=ECX;flows=;fallthrough=0040e8e8
instruction_reference	0040e817	FUN_0040e817	0040e8e5	Stack[0x4]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e8e8	0040e8ef	FALL_THROUGH	FUN_0040e817	bytes=898C9000020000;mnemonic=MOV;instruction=MOV dword ptr [EAX + EDX*0x4 + 0x200],ECX;inputs=0x200,EAX,0x4,ECX,EDX;results=;flows=;fallthrough=0040e8ef
instruction	0040e817	FUN_0040e817	0040e8ef	0040e8f2	FALL_THROUGH	FUN_0040e817	bytes=8B55EC;mnemonic=MOV;instruction=MOV EDX,dword ptr [EBP + -0x14];inputs=0xffffffec,EBP;results=EDX;flows=;fallthrough=0040e8f2
instruction_reference	0040e817	FUN_0040e817	0040e8ef	Stack[-0x18]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	0040e817	FUN_0040e817	0040e8f2	0040e8f8	FALL_THROUGH	FUN_0040e817	bytes=8B82FC010000;mnemonic=MOV;instruction=MOV EAX,dword ptr [EDX + 0x1fc];inputs=EDX,0x1fc;results=EAX;flows=;fallthrough=0040e8f8
instruction	0040e817	FUN_0040e817	0040e8f8	0040e8fb	FALL_THROUGH	FUN_0040e817	bytes=83C001;mnemonic=ADD;instruction=ADD EAX,0x1;inputs=EAX,0x0,0x1,0xff;results=CF,EAX,PF,ZF,SF,OF;flows=;fallthrough=0040e8fb
instruction	0040e817	FUN_0040e817	0040e8fb	0040e8fe	FALL_THROUGH	FUN_0040e817	bytes=8B4DEC;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0x14];inputs=0xffffffec,EBP;results=ECX;flows=;fallthrough=0040e8fe
instruction_reference	0040e817	FUN_0040e817	0040e8fb	Stack[-0x18]	READ		operand_index=1;primary=true;source=ANALYSIS
